timestamp,x,y,z,qx,qy,qz,qw
1670332784.530885,0.508759,-0.850893,0.0945851,0.614707,-0.346162,0.344618,-0.61931
1670332784.579325,0.508772,-0.851283,0.0938331,0.614184,-0.345936,0.343661,-0.620486
1670332784.629302,0.509743,-0.852373,0.095156,0.6145,-0.34516,0.341557,-0.621766
1670332784.679311,0.511132,-0.851368,0.0951078,0.615207,-0.344064,0.339299,-0.62291
1670332784.729316,0.512868,-0.848607,0.0939087,0.616239,-0.342697,0.336912,-0.623938
1670332784.779325,0.513758,-0.844334,0.0914637,0.617454,-0.341312,0.334189,-0.624959
1670332784.829298,0.513919,-0.838772,0.0879551,0.618823,-0.339911,0.331178,-0.625971
1670332784.879281,0.512584,-0.8327,0.0843095,0.61954,-0.339796,0.329437,-0.626243
1670332784.929353,0.509944,-0.826168,0.0805359,0.619691,-0.340808,0.328807,-0.625875
1670332784.979328,0.509321,-0.818471,0.0778783,0.619037,-0.3429,0.330287,-0.624598
1670332785.029323,0.510447,-0.809751,0.0761937,0.617663,-0.345938,0.333612,-0.622513
1670332785.079299,0.511322,-0.796503,0.0751552,0.616083,-0.349143,0.338463,-0.619664
1670332785.129340,0.511954,-0.7792,0.0747044,0.614296,-0.352493,0.344676,-0.616107
1670332785.179334,0.513127,-0.759369,0.0726179,0.612047,-0.356531,0.351274,-0.612282
1670332785.229334,0.514736,-0.737399,0.0691473,0.609388,-0.361144,0.358195,-0.608209
1670332785.279321,0.514492,-0.716967,0.0643625,0.606595,-0.366442,0.363382,-0.604744
1670332785.329309,0.512677,-0.697831,0.0584441,0.603694,-0.372324,0.367106,-0.601799
1670332785.379338,0.510554,-0.676707,0.0551392,0.600382,-0.377519,0.370437,-0.599831
1670332785.429418,0.508168,-0.653858,0.0540837,0.596718,-0.382125,0.373434,-0.598711
1670332785.479345,0.506135,-0.631948,0.0533612,0.59269,-0.386737,0.375172,-0.598664
1670332785.530559,0.504359,-0.610238,0.0528982,0.588225,-0.391481,0.375858,-0.599554
1670332785.579272,0.502261,-0.587316,0.0570058,0.584737,-0.394524,0.376174,-0.600772
1670332785.629331,0.499778,-0.561883,0.0649816,0.581787,-0.396445,0.376225,-0.602337
1670332785.679307,0.492377,-0.541063,0.0713617,0.580619,-0.396611,0.374447,-0.604459
1670332785.729304,0.480763,-0.52414,0.0764019,0.580966,-0.395278,0.371103,-0.607056
1670332785.779313,0.471515,-0.508236,0.0806651,0.582683,-0.391695,0.367317,-0.610027
1670332785.829267,0.464178,-0.493209,0.0842785,0.585496,-0.386263,0.36316,-0.613278
1670332785.879321,0.452131,-0.480373,0.0883692,0.587743,-0.380653,0.359075,-0.61703
1670332785.929297,0.436232,-0.469393,0.0928393,0.589507,-0.374911,0.355058,-0.621174
1670332785.979320,0.422488,-0.460814,0.0935898,0.590631,-0.369833,0.352163,-0.624788
1670332786.029337,0.410553,-0.454222,0.0912562,0.591232,-0.365314,0.350207,-0.62797
1670332786.079300,0.397114,-0.445524,0.0909378,0.592125,-0.362695,0.348565,-0.629557
1670332786.129395,0.382348,-0.434971,0.0923571,0.593285,-0.361709,0.347195,-0.62979
1670332786.179303,0.370609,-0.425335,0.0933806,0.595429,-0.360801,0.345499,-0.62922
1670332786.229295,0.361434,-0.416453,0.094063,0.598432,-0.359952,0.343509,-0.627946
1670332786.279380,0.350565,-0.407984,0.0977771,0.600857,-0.358202,0.3425,-0.62718
1670332786.329312,0.338332,-0.399898,0.104011,0.602789,-0.355707,0.342319,-0.626846
1670332786.379348,0.325229,-0.392337,0.108511,0.604361,-0.352556,0.34261,-0.626954
